6.000000	9.496000	-0.000000	88.398819	0.000000	-0.016671	88.369926	0.018310	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.056733	-0.249777	-0.000000	14.999968	0.000000	0.214202	0.976913
6.000000	9.596000	-0.000000	89.398064	0.000000	-0.015568	89.368370	0.019289	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.049515	-0.249998	-0.000000	14.999970	0.000000	0.224421	0.974613
6.000000	9.696000	-0.000000	90.398048	0.000000	-0.016909	90.368790	0.019535	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.052811	-0.250017	-0.000000	14.999972	0.000000	0.234615	0.972206
6.000000	9.796000	-0.000000	91.396530	0.000000	-0.015524	91.367828	0.020546	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.052231	-0.255097	-0.000000	14.999974	0.000000	0.244783	0.969692
6.000000	9.896000	-0.000000	92.387566	0.000000	-0.017063	92.364410	0.019811	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.055817	-0.250226	-0.000025	14.999977	0.000000	0.254924	0.967073
6.000000	9.996000	-0.000000	93.387360	0.000000	-0.019550	93.355545	0.018143	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.053371	-0.250027	-0.001296	14.999979	0.000000	0.265038	0.964347
6.000000	10.096000	-0.000000	94.387375	0.000000	-0.017601	94.356758	0.021039	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.050046	-0.250018	-0.000117	14.999981	0.000000	0.275122	0.961516
6.000000	10.196000	-0.000000	95.383675	0.000000	-0.017546	95.355652	0.019226	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.054855	-0.251825	-0.000011	14.999983	0.000000	0.285176	0.958579
6.000000	10.296000	-0.000000	96.324257	0.000000	-0.018913	96.340225	0.017534	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.058370	-0.250071	-0.000001	14.999985	0.000000	0.295198	0.955537
6.000000	10.396000	-0.000000	97.182060	0.000000	-0.018250	97.259232	0.016499	0.004000	0.000000	15.000000	0.000000	1.000000	2.000000	2.152000	0.050693	-0.250019	-0.000000	14.999987	0.000000	0.305188	0.952390
